pid,image_id,y_true,fold
RU-A1028,img_b84f1a49b1e45947,0,0
RU-A1078,img_a86ed017552be765,1,1
RU-A1078,img_68a5b50165104e23,1,1
RU-A1078,img_d92680e01bdd84a7,0,1
RU-A1078,img_b8a47edb240d9a9b,0,1
RU-A1079,img_7870d359d74857c0,0,2
RU-A1079,img_ac02afc1e7eb373e,0,2
RU-A1079,img_7f3a3913f25bb6c6,1,2
RU-A1079,img_5041558f8a325d01,1,2
RU-A1079,img_3a92405136b435c5,0,2
RU-A1079,img_3a92405136b435c5,0,2
RU-A1081,img_aa03307b4748da7c,0,0
RU-A1081,img_4b5d59b7666caeb2,0,0
RU-A1082,img_5e794b468cdfc4fe,0,0
RU-A1082,img_a226959602cac093,0,0
RU-A1082,img_90b26091fff534cd,0,0
RU-A1082,img_129515e703b481cd,0,0
RU-A1082,img_36897e28517ddb1f,1,0
RU-A1082,img_3199e8638f192b55,1,0
RU-A1082,img_991c3d0b52ad5310,0,0
RU-A1082,img_1133dd7a7a6c47e0,0,0
RU-A1083,img_5139928cc3444c7b,0,2
RU-A1083,img_664e185898657c63,0,2
RU-A1084,img_31e9df9a835f7eda,0,4
RU-A1084,img_bb976eb440ac7f37,0,4
RU-A1084,img_385f0807a9a54c02,1,4
RU-A1084,img_9de76103ad4f2dd7,1,4
RU-A1084,img_28271672e954b37d,1,4
RU-A1084,img_868abe50067b2c1b,1,4
RU-A1084,img_b2db014757101fdc,1,4
RU-A1084,img_a3b0040766d5c348,1,4
RU-A1084,img_75a7cc7b70ffed18,1,4
RU-A1084,img_d2927f5863cc9afe,1,4
RU-A1084,img_6c6985fc7a4dc9f1,1,4
RU-A1084,img_120829c679515f60,1,4
RU-A1084,img_604339027e323f43,1,4
RU-A1084,img_0603f1a7d217e1fa,1,4
RU-A1084,img_a3ef717e825aca6b,1,4
RU-A1084,img_9aec24e380226cbb,1,4
RU-A1084,img_3c94be12f9452a49,1,4
RU-A1084,img_095a20697f55aabf,1,4
RU-A1084,img_646cf78d46d82197,1,4
RU-A1084,img_fae698fe99a4f049,1,4
RU-A1084,img_0d7490ad0f8da910,1,4
RU-A1084,img_432603b05d9127b1,1,4
RU-A1084,img_28395d2246bf2fab,1,4
RU-A1084,img_2e32ef66ddff8940,1,4
RU-A1084,img_8aa96eb0ac87f648,1,4
RU-A1084,img_30fb37bb30a7d793,1,4
RU-A1084,img_78424e1cd8cfac32,1,4
RU-A1084,img_3cdefaa1a1f607f7,1,4
RU-A1085,img_d2840a0efc4d0500,0,3
RU-A1085,img_86de0b7084b511bc,0,3
RU-A1085,img_421946506fd626cb,0,3
RU-A1085,img_a51137854d80c772,0,3
RU-A1085,img_40f7e4d572e3f1ca,0,3
RU-A1085,img_2df6854354572d95,0,3
RU-A1087,img_dab65d5c5e8f6d55,1,3
RU-A1087,img_840f75a422ad264a,1,3
RU-A1087,img_b55ab284dfe108d9,1,3
RU-A1087,img_9c63f1ff0c8ee69b,1,3
RU-A1087,img_2ca95915a88ac9c9,0,3
RU-A1087,img_010c3e808818e708,0,3
RU-A1088,img_38575cb854539b8c,1,4
RU-A1088,img_38575cb854539b8c,1,4
RU-A1088,img_6ac9d9272ee184db,1,4
RU-A1088,img_0c255eb4d4280770,1,4
RU-A1090,img_e4c492a7436a7907,1,1
RU-A1090,img_8f4ecd186cf1dc29,1,1
RU-A1090,img_12dc93313669830c,1,1
RU-A1090,img_20ce68ea5e35dc51,1,1
RU-A1091,img_9053b6bd763c8b8d,1,3
RU-A1091,img_9053b6bd763c8b8d,1,3
RU-A1091,img_ebb3a517d781b7b0,1,3
RU-A1091,img_ebb3a517d781b7b0,1,3
RU-A1091,img_23e6a7a181090eab,0,3
RU-A1091,img_319c90b60993f854,0,3
RU-A1092,img_fd5e04009c989483,1,4
RU-A1092,img_2689ab49025de65b,1,4
RU-A1092,img_01700a28dbd98744,1,4
RU-A1092,img_e1b2da4fc40c44ee,1,4
RU-A1094,img_902989ce5048de9a,1,3
RU-A1094,img_18b96c6949455734,1,3
RU-A1095,img_e24a827388d07178,1,0
RU-A1095,img_8b639a4d807c6044,1,0
RU-A1095,img_deefb793a0c050cc,1,0
RU-A1095,img_fc0d79d4e55034df,1,0
RU-A1096,img_be24564b1ddcd56f,1,3
RU-A1096,img_bc4744b3c20684fe,1,3
RU-A1096,img_ac941b46f905083f,1,3
RU-A1096,img_c4addf21d7357407,1,3
RU-A1100,img_378c9a2b6359dcc9,1,1
RU-A1100,img_2e42acf9a04b00ac,1,1
RU-A1100,img_7178489d049aad3c,1,1
RU-A1148,img_f10d9b13c8dd1747,0,2
RU-A1148,img_7ee9dfd8047937f2,0,2
RU-A1151,img_88bb0ec6ba46ac97,1,1
RU-A1151,img_9f18b3aba6cc0de5,1,1
RU-A1151,img_906468ac2b6883a3,1,1
RU-A1151,img_ebae27221ad510aa,1,1
RU-A1152,img_b2de56818450326b,1,1
RU-A1152,img_c660dad4197daee3,1,1
RU-A1152,img_1b752091dee4c518,0,1
RU-A1152,img_20cb8b00b4c70d4a,0,1
RU-A1157,img_a2c4c778b6fd866f,1,0
RU-A1157,img_b0fbe72697137acb,1,0
RU-A1157,img_d95a5f98abe2aa6a,0,0
RU-A1157,img_82509bdad829118f,0,0
RU-A1158,img_07bbefdbda20d1bf,1,2
RU-A1158,img_dfb6d85a2716b73e,1,2
RU-A1158,img_f8e90ff8a45ea76c,0,2
RU-A1158,img_96c480c67d24ff81,0,2
RU-A1159,img_0482fd8c4e89f3a1,1,4
RU-A1159,img_94f472ea68866573,1,4
RU-A1159,img_d2f62e019f86a9a1,0,4
RU-A1159,img_770aeeb6a4734483,0,4
RU-A1160,img_abf0add4078c02d7,0,0
RU-A1160,img_f3a7c9f498a30cf6,0,0
RU-A1161,img_fddfd73669db3761,1,4
RU-A1161,img_9a0d76490f4e758c,1,4
RU-A1161,img_703a60c47ce33393,0,4
RU-A1161,img_a77c700d16387170,0,4
RU-A1162,img_3565e826b9cddd17,1,4
RU-A1162,img_d64a4ffe7e6872e8,1,4
RU-A1162,img_3373d870d77bbaf3,1,4
RU-A1162,img_88287373e24dfd04,1,4
RU-A1162,img_bc1d55c4fbfa977d,0,4
RU-A1162,img_eb4aedf0b4d0e8f8,0,4
RU-A1164,img_dded3e26fcacca5f,1,2
RU-A1164,img_10353862751e7fa5,1,2
RU-A1164,img_9a96dbab552513b9,0,2
RU-A1164,img_4093518313023fbe,0,2
RU-A1165,img_65386e7d9cb64f9d,0,2
RU-A1165,img_a02bce084c4dbc51,0,2
RU-A1167,img_90b53155667807a2,0,1
RU-A1167,img_1e91445dbbb10e45,0,1
RU-A1168,img_9b4e1328a6284d02,0,3
RU-A1168,img_f63bebd6e6b520fb,0,3
RU-A1169,img_f2e76757f84ec6c2,0,0
RU-A1169,img_6952eb5a597b71e9,0,0
RU-A1170,img_ec86d7873fc72200,0,2
RU-A1170,img_863dbaaea59fc328,0,2
RU-A1171,img_451dd404b3fad6a6,0,3
RU-A1171,img_bcd237220dc0b0ec,0,3
RU-A1172,img_b168d6619e508ea6,0,1
RU-A1172,img_b79a076a1dbb92e9,0,1
RU-A1173,img_f6a77858a31c3ef1,0,3
RU-A1173,img_df210a5fab7e194e,0,3
RU-A1174,img_71f1b96a1ba6bbb0,0,4
RU-A1174,img_e235934b96951fe8,0,4
RU-A1154,img_bc17bb19d4341e1c,1,1
RU-A1154,img_a758888f8a1813b8,1,1
RU-A1154,img_e2e703a4f91f18f3,0,1
RU-A1154,img_44e2b5872169ec50,0,1
RU-A1155,img_b29cca99ccd698af,1,3
RU-A1155,img_dad54ac42e65821a,1,3
RU-A1155,img_9ce9024d4db6717f,0,3
RU-A1155,img_25cbf5e7316d2139,0,3
RU-A1221,img_e3360cc395bd4f0c,1,1
RU-A1221,img_3d7784f167ab3877,1,1
RU-A1221,img_7297193f16963b9f,1,1
RU-A1221,img_ec4e39e962c9849c,1,1
RU-A1222,img_0c8e501da531010d,0,3
RU-A1222,img_0a0d40bf622e68e5,0,3
RU-A1223,img_993f965cb2543c0e,0,0
RU-A1223,img_11d2a45a94860f1f,0,0
RU-A1225,img_9e70c1ee239546d3,0,4
RU-A1225,img_399db71f2f7c74d2,0,4
RU-A1226,img_42abf17b96b925c5,0,3
RU-A1226,img_0beb883c88a1a1b9,0,3
RU-A1227,img_a4ed0801b99d3676,1,4
RU-A1227,img_48fc430b50746636,1,4
RU-A1227,img_d14fae684d541a7a,0,4
RU-A1227,img_47bc5f8962e2180b,0,4
RU-A1228,img_d5e1c165c810708f,1,0
RU-A1228,img_f8dc5696bc6d0a98,1,0
RU-A1228,img_b355bf8324014a77,1,0
RU-A1228,img_b355bf8324014a77,1,0
RU-A1228,img_7ecf8f0d78007381,0,0
RU-A1228,img_22d710c277869821,0,0
RU-A1229,img_44829ee2e0bd1429,0,2
RU-A1229,img_75e20e01b38e078a,0,2
RU-A1230,img_4e74d4cfbc6b946d,1,2
RU-A1230,img_9b94bb8e3d3f8938,1,2
RU-A1230,img_63b70a713495db32,1,2
RU-A1230,img_60227010952c481a,1,2
RU-A1230,img_3ed0b603bd39c6fe,0,2
RU-A1230,img_8d9ee4f5d062f4ee,0,2
RU-A1231,img_d2ae49d23f2c8fae,1,4
RU-A1231,img_a7b107b5b48b736b,1,4
RU-A1231,img_a8186cb4fbe98fca,1,4
RU-A1231,img_02ae068f77aecd0a,1,4
RU-A1232,img_09d3118069786e96,1,1
RU-A1232,img_67c3b03061399bb3,1,1
RU-A1232,img_66e3441a082030fe,1,1
RU-A1232,img_434c1c81c8b8e1ed,1,1
RU-A1233,img_f8c5fdc5ef24e200,1,3
RU-A1233,img_3fe0bf91a8b07fbf,1,3
RU-A1233,img_eb990b0170856b53,1,3
RU-A1233,img_1cef30b84b1f8705,1,3
RU-A1234,img_9fe7f8c14d214f85,0,4
RU-A1234,img_8f9346484fdadaf5,0,4
RU-A1235,img_7fcb73b59693708a,1,1
RU-A1235,img_d7e0b86dae2b2648,1,1
RU-A1235,img_e541919750f8f0bb,1,1
RU-A1235,img_7e5ed24165794b48,1,1
RU-A1236,img_cc2d188476c57231,0,3
RU-A1236,img_bc39e336ae99b7c2,0,3
RU-A1237,img_c1307c46aeed49e6,1,1
RU-A1237,img_0e945bc042bb913b,0,1
RU-A1237,img_3e017bbfd34b445c,0,1
RU-A1238,img_1b16d89d902c69c9,1,3
RU-A1238,img_09c83915e5561442,1,3
RU-A1238,img_c2fc160a3a160ab3,1,3
RU-A1238,img_ae17a68200f20bd7,1,3
RU-A1239,img_7c5fa7fde0d158ec,0,4
RU-A1239,img_959fddb3cb5ba6ad,0,4
RU-A1240,img_df2b23c20d373cb2,1,0
RU-A1240,img_5d4d38e81fc13079,1,0
RU-A1240,img_e4bbe624cbc3bcfa,1,0
RU-A1240,img_fca381572b0f2812,1,0
RU-A1240,img_332150a1c65cc706,1,0
RU-A1240,img_2a566051f674d24c,0,0
RU-A1240,img_e9ca392036a4b523,0,0
RU-A1345,img_7e61082adabd31d8,0,4
RU-A1345,img_d3feff1211a4285c,0,4
RU-A1245,img_19718b6879c6a4b5,1,4
RU-A1245,img_a7bf02af7fb692b9,1,4
RU-A1245,img_f2692bb748663132,1,4
RU-A1245,img_be7ccbfa8f413e9f,1,4
RU-A1245,img_ab0e56c36727edfb,0,4
RU-A1245,img_1a07d10d000de6f6,0,4
RU-A1246,img_7a670da64b5e50db,0,2
RU-A1246,img_e7f76e4dd817ca61,0,2
RU-A1248,img_e74ecb9e8e6b164b,1,2
RU-A1248,img_e74ecb9e8e6b164b,1,2
RU-A1248,img_c5e470e6c5e1641a,1,2
RU-A1248,img_43482114ff3743bb,1,2
RU-A1020,img_6ebf0480440eeb8b,0,0
RU-A1166,img_7db6e6ebb2386254,0,4
RU-A1166,img_04d2698a8ec4e773,0,4
RU-A1166,img_e48273b2c657ace2,0,4
RU-A1166,img_b5193f801f3b0651,0,4
RU-A1166,img_52722c7a1339f08b,1,4
RU-A1067,img_8a2299337955ff3f,1,3
RU-A1067,img_1edb5a7636a9c074,1,3
RU-A1067,img_9f660a26a61b58e8,1,3
RU-A1111,img_7dcdf6badb261622,0,4
RU-A1111,img_c1200a40c8ffa7a5,0,4
RU-A1111,img_258ef9ea500043f1,0,4
RU-A1111,img_b5efa60b2a2e54c1,0,4
RU-A1111,img_ff6679dafd6bb8a8,0,4
RU-A1111,img_555a0eed519bc91b,0,4
RU-A1111,img_68ce501b08448270,0,4
RU-A1111,img_56763286b16db0a6,0,4
RU-A1111,img_c430eaac3bcee87b,1,4
RU-A1111,img_38493665fbd7fc50,1,4
RU-A1149,img_bbf258ea7b72621d,0,3
RU-A1149,img_fa033a5cd5376bdd,0,3
RU-A1177,img_20361e9a65e9b7a3,0,0
RU-A1177,img_111685f7f081edfa,0,0
RU-A1179,img_a2640cbb642bfa27,0,2
RU-A1179,img_57140cb499290165,0,2
RU-A1181,img_95278a1793767bf5,0,0
RU-A1181,img_5746beb86ec3e5f7,0,0
RU-A1182,img_72a6b03b03822cdf,0,2
RU-A1182,img_260b6b676862b479,0,2
RU-A1183,img_ea651f8d1fa0b977,0,1
RU-A1183,img_f354e7452ed4f731,0,1
RU-A1185,img_932b5fc52ae332d4,0,2
RU-A1185,img_e3ab61ccfc73868f,0,2
RU-A1250,img_5e69f1ab96f7bbec,1,0
RU-A1250,img_9c9aac34eec51086,1,0
RU-A1250,img_a0fc20927e5f670b,0,0
RU-A1250,img_ce896261265900d1,0,0
RU-A1251,img_3052a7aac94abe19,0,4
RU-A1251,img_b1c1ad411bee2dab,0,4
RU-A1251,img_2dad71961b5ab5f4,0,4
RU-A1251,img_6bbcbca4ebf1dcc3,0,4
RU-A1251,img_bc72bd486195709b,0,4
RU-A1251,img_9bb4761e496a7c19,0,4
RU-A1251,img_9b3dda18f52398c3,1,4
RU-A1251,img_a9aa2953c27365bd,1,4
RU-A1251,img_bbe2192ae099d420,1,4
RU-A1251,img_62a1e3c01176e5ea,1,4
RU-A1251,img_98d9bd347e7dca9c,0,4
RU-A1251,img_fc56cd99f782bd0a,0,4
RU-A1252,img_d0f362f52a0f8893,1,3
RU-A1252,img_d53477674959abf2,1,3
RU-A1252,img_40eca33277dbef3a,1,3
RU-A1252,img_a8dfa2b3f56a932b,1,3
RU-A1252,img_8e205f4c444de7a7,1,3
RU-A1252,img_101a46fad5805961,1,3
RU-A1252,img_84c0e68ffc4e74f7,1,3
RU-A1252,img_6ea321d0ea22adf8,1,3
RU-A1252,img_fadc9151e90eb6be,1,3
RU-A1252,img_2ea72473b736af7f,1,3
RU-A1252,img_f1c1d69ac3d58479,1,3
RU-A1252,img_49bb7dff4e6f9a40,1,3
RU-A1252,img_657d8f17dcf690e5,1,3
RU-A1252,img_0f8593592fbe074b,1,3
RU-A1252,img_e40f5ee990f881e9,1,3
RU-A1252,img_cbefeef31ea64e78,1,3
RU-A1252,img_0745a2dbb2e98fd9,1,3
RU-A1252,img_c0cf11b324e4ffe3,1,3
RU-A1252,img_9db3aaf1d03fe174,1,3
RU-A1252,img_5448d64c6289d498,1,3
RU-A1252,img_2b24113199a30b16,1,3
RU-A1252,img_dd4c063159a69006,1,3
RU-A1252,img_e720fe8c0fd5bb6d,1,3
RU-A1252,img_da34bd5c422736bf,1,3
RU-A1252,img_af56dcaa762d52a3,0,3
RU-A1252,img_04eb48325d3eeadf,0,3
